Repository,Namespace,Cyclic Dependency,Unstable Dependency,Ambiguous Interface,God Component,Feature Concentration,Scattered Functionality,Dense Structure,Total Architecture Smells
akkadotnet_akka.net,DocsExamples.Networking.IO,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,DocsExamples.Networking.Serialization,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,DocsExamples.Persistence.AtLeastOnceDelivery,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,DocsExamples.Persistence.PersistentActor,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,DocsExamples.Persistence.PersistentFSM,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,DocsExamples.Streams,0.0,0.0,0,0.0,1.0,1.0,0,2.0
akkadotnet_akka.net,DocsExamples.Utilities.CircuitBreakers,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Tutorials.Tutorial1,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Tutorials.Tutorial2,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Tutorials.Tutorial3,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Tutorials.Tutorial4,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence,3.0,1.0,0,1.0,0.0,0.0,0,5.0
akkadotnet_akka.net,Akka.Persistence.Fsm,2.0,0.0,0,0.0,0.0,0.0,0,2.0
akkadotnet_akka.net,Akka.Persistence.Internal,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.Journal,1.0,0.0,0,1.0,0.0,0.0,0,2.0
akkadotnet_akka.net,Akka.Persistence.Serialization,3.0,1.0,0,0.0,0.0,0.0,0,4.0
akkadotnet_akka.net,Akka.Persistence.Serialization.Proto.Msg,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.Snapshot,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.Query,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.Query.Sql,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.Sql.Common.Journal,1.0,0.0,0,1.0,0.0,1.0,0,3.0
akkadotnet_akka.net,Akka.Persistence.Sql.Common,1.0,1.0,0,0.0,0.0,0.0,0,2.0
akkadotnet_akka.net,Akka.Persistence.Sql.Common.Snapshot,0.0,0.0,0,0.0,0.0,1.0,0,1.0
akkadotnet_akka.net,Akka.Persistence.Sqlite,0.0,0.0,0,0.0,0.0,2.0,0,2.0
akkadotnet_akka.net,Akka.Persistence.Sqlite.Journal,0.0,0.0,0,0.0,0.0,1.0,0,1.0
akkadotnet_akka.net,Akka.Persistence.Sqlite.Snapshot,0.0,0.0,0,0.0,0.0,1.0,0,1.0
akkadotnet_akka.net,Akka.Persistence.TCK.Journal,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.TCK,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Persistence.TCK.Query,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Akka.Persistence.TCK.Serialization,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Akka.Persistence.TCK.Snapshot,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Remote,3.0,1.0,0,1.0,0.0,0.0,0,5.0
akkadotnet_akka.net,Akka.Remote.Configuration,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Remote.Routing,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Remote.Serialization,2.0,0.0,0,0.0,1.0,0.0,0,3.0
akkadotnet_akka.net,Akka.Remote.Serialization.Proto.Msg,0.0,0.0,0,1.0,0.0,0.0,0,1.0
akkadotnet_akka.net,Akka.Remote.Transport,2.0,1.0,0,1.0,0.0,0.0,0,4.0
akkadotnet_akka.net,Akka.Remote.Transport.DotNetty,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Streams,17.0,1.0,0,1.0,1.0,2.0,0,22.0
akkadotnet_akka.net,Akka.Streams.Actors,6.0,1.0,0,0.0,0.0,1.0,0,8.0
akkadotnet_akka.net,Akka.Streams.Dsl,12.0,1.0,0,1.0,0.0,6.0,0,20.0
akkadotnet_akka.net,Akka.Streams.Dsl.Internal,3.0,0.0,0,0.0,1.0,2.0,0,6.0
akkadotnet_akka.net,Akka.Streams.Extra,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Streams.Implementation,12.0,1.0,0,1.0,0.0,3.0,0,17.0
akkadotnet_akka.net,Akka.Streams.Implementation.Fusing,4.0,1.0,0,1.0,0.0,2.0,0,8.0
akkadotnet_akka.net,Akka.Streams.Implementation.IO,4.0,0.0,0,1.0,0.0,1.0,0,6.0
akkadotnet_akka.net,Akka.Streams.Implementation.Stages,2.0,0.0,0,0.0,1.0,0.0,0,3.0
akkadotnet_akka.net,Akka.Streams.Implementation.StreamRef,4.0,1.0,0,0.0,0.0,0.0,0,5.0
akkadotnet_akka.net,Akka.Streams.IO,0.0,0.0,0,0.0,0.0,1.0,0,1.0
akkadotnet_akka.net,Akka.Streams.Serialization.Proto.Msg,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Streams.Serialization,1.0,0.0,0,0.0,0.0,0.0,0,1.0
akkadotnet_akka.net,Akka.Streams.Stage,2.0,1.0,0,1.0,0.0,4.0,0,8.0
akkadotnet_akka.net,Akka.Streams.Supervision,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Akka.Streams.Util,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Nito.AsyncEx,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Nito.Disposables.Internals,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Nito.Disposables,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Nito.AsyncEx.Synchronous,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ChatClient,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ChatMessages,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,ChatServer,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ClusterSharding.Node.AutomaticJoin,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ClusterSharding.Node,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ClusterToolsExample.Node,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ClusterToolsExample.Seed,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,ClusterToolsExample.Shared,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,FaultTolerance,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,HelloAkka,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,PersistenceBenchmark,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,PersistenceExample,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,PingPong,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,RemotePingPong,0.0,0.0,0,0.0,1.0,0.0,0,1.0
akkadotnet_akka.net,Routing,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,Shared,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SpawnBenchmark,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,StreamsExamples,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SymbolLookup.Actors,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SymbolLookup.Actors.Messages,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SymbolLookup,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SymbolLookup.YahooFinance,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,SymbolLookup.Properties,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,System1,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,System2,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,TcpEchoService.Server,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,TimeClient,0.0,0.0,0,0.0,0.0,0.0,0,0.0
akkadotnet_akka.net,TimeServer,0.0,0.0,0,0.0,0.0,0.0,0,0.0
Alex141_CalcBinding,WpfExample,0,0,0,0,1,0,0,1
Alex141_CalcBinding,WpfExample.Properties,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,AllBulletDemos,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,AllBulletDemos.Properties,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,BasicDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,BenchmarkDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,Box2DDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,BspDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,BulletXmlImportDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,CcdPhysicsDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,CharacterDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,CollisionFeedbackDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,CollisionInterfaceDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,ConcaveConvexCastDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,ConcaveRaycastDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,ConstraintDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,ConvexDecompositionDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework,0,0,0,0,1,0,0,1
AndresTraks_BulletSharp,DemoFramework.FileLoaders,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.Meshes,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DistanceDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,FeatherStoneDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.MonoGame,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,MotorDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,MultiMaterialDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,MultiThreadedDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.OpenTK,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,RagdollDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,RollingFrictionDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,SerializeDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.SharpDX11,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.SharpDX,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,SimplestDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,DemoFramework.SlimDX,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,SoftDemo,0,0,0,0,0,0,0,0
AndresTraks_BulletSharp,VehicleDemo,0,0,0,0,0,0,0,0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Common,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Extensions,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Membership,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Outcomes.v1,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Outcomes.v2,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.AspNetCore.Profiles,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Clients,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Common,1.0,1.0,0,0.0,1.0,0,0,3.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Extensions,0.0,0.0,0,0.0,1.0,0,0,1.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Lis.v1,1.0,0.0,0,0.0,0.0,0,0,1.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Lis.v2,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Lti.v1,0.0,0.0,0,1.0,0.0,0,0,1.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.Lti.v2,0.0,0.0,0,0.0,0.0,0,0,0.0
andyfmiller_LtiLibrary,LtiLibrary.NetCore.OAuth,0.0,0.0,0,0.0,0.0,0,0,0.0
Anna-Rx_Anna,Anna.Observables,0,0,0,0,0,0,0,0
Anna-Rx_Anna,Anna.Request,1,1,0,0,0,0,0,2
Anna-Rx_Anna,Anna.Responses,1,0,0,0,0,0,0,1
Anna-Rx_Anna,Anna.Observers,0,0,0,0,0,0,0,0
Anna-Rx_Anna,AsyncHttp.Server,0,0,0,0,0,0,0,0
Anna-Rx_Anna,Anna,0,0,0,0,0,0,0,0
Anna-Rx_Anna,Anna.Util,0,0,0,0,0,0,0,0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Android,3.0,0.0,0,0,1.0,0,0,4.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Android.Enums,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Android.Interfaces,1.0,1.0,0,0,0.0,0,0,2.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium,3.0,1.0,0,0,1.0,0,0,5.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Enums,0.0,0.0,0,0,1.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.ImageComparison,0.0,0.0,0,0,1.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Interactions,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,Appium.Interfaces.Generic.SearchContext,0.0,0.0,0,0,1.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Interfaces,0.0,0.0,0,0,1.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.iOS.Enums,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.iOS.Interfaces,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.iOS,0.0,0.0,0,0,1.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.MultiTouch,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.PageObjects,1.0,1.0,0,0,0.0,0,0,2.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.PageObjects.Attributes.Abstract,0.0,1.0,0,0,0.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.PageObjects.Attributes,0.0,1.0,0,0,1.0,0,0,2.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.PageObjects.Interceptors,1.0,1.0,0,0,0.0,0,0,2.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.ScreenRecording,0.0,1.0,0,0,0.0,0,0,1.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Service,3.0,1.0,0,0,0.0,0,0,4.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Service.Exceptions,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Service.Options,3.0,1.0,0,0,0.0,0,0,4.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Tizen,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Windows.Enums,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Windows,0.0,0.0,0,0,0.0,0,0,0.0
appium_appium-dotnet-driver,OpenQA.Selenium.Appium.Properties,0.0,0.0,0,0,0.0,0,0,0.0
ArcticEcho_Phamhilator,Phamhilator.FlagExchangeDotNet,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.NLP,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.NLP.Properties,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.Pham.UI,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.Pham,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.Pham.UI.Properties,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.Updater,0,0,0,0,0,0,0,0
ArcticEcho_Phamhilator,Phamhilator.Yam.Core,0,0,0,0,1,0,0,1
ArcticEcho_Phamhilator,Phamhilator.Yam.Core.Properties,0,0,0,0,0,0,0,0
arenanet_socknet,ArenaNet.SockNet.Client,0.0,0.0,0,0,0.0,2.0,0,2.0
arenanet_socknet,ArenaNet.SockNet.Common.IO,1.0,0.0,0,0,0.0,0.0,0,1.0
arenanet_socknet,ArenaNet.SockNet.Protocols,0.0,0.0,0,0,0.0,0.0,0,0.0
arenanet_socknet,ArenaNet.SockNet.Common,1.0,1.0,0,0,1.0,0.0,0,3.0
arenanet_socknet,ArenaNet.SockNet.Protocols.Gds,0.0,0.0,0,0,0.0,1.0,0,1.0
arenanet_socknet,ArenaNet.SockNet.Protocols.Http,0.0,0.0,0,0,0.0,0.0,0,0.0
arenanet_socknet,ArenaNet.SockNet.Protocols.WebSocket,0.0,0.0,0,0,0.0,1.0,0,1.0
arenanet_socknet,ArenaNet.SockNet.Server,0.0,0.0,0,0,0.0,0.0,0,0.0
ArxOne_MrAdvice,ExternalAdvices,0.0,0.0,0,0,1.0,0,0,1.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Properties,0.0,0.0,0,0,0.0,0,0,0.0
ArxOne_MrAdvice,ArxOne.MrAdvice,6.0,0.0,0,0,0.0,0,0,6.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Advice,6.0,1.0,0,0,2.0,0,0,9.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Annotation,3.0,1.0,0,0,3.0,0,0,7.0
ArxOne_MrAdvice,MrAdvice.Annotation,0.0,0.0,0,0,0.0,0,0,0.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Aspect,3.0,0.0,0,0,0.0,0,0,3.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Collection,0.0,0.0,0,0,0.0,0,0,0.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Introduction,2.0,1.0,0,0,3.0,0,0,6.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Pointcut,1.0,0.0,0,0,0.0,0,0,1.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Threading,0.0,0.0,0,0,3.0,0,0,3.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Utility,1.0,0.0,0,0,1.0,0,0,2.0
ArxOne_MrAdvice,ArxOne.MrAdvice.IO,0.0,0.0,0,0,0.0,0,0,0.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Reflection.Groups,0.0,0.0,0,0,0.0,0,0,0.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Weaver,1.0,1.0,0,0,1.0,0,0,3.0
ArxOne_MrAdvice,ArxOne.MrAdvice.Reflection,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_ashmind-extensions,AshMind.Extensions.ReadMeGenerator,0,0,0,0,0,0,0,0
ashmind_TryRoslyn,SharpLab.Runtime.Internal,0.0,0.0,0,0,1.0,0,0,1.0
ashmind_TryRoslyn,SharpLab.Runtime,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Owin,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Common,1.0,1.0,0,0,1.0,0,0,3.0
ashmind_TryRoslyn,SharpLab.Server.Common.Internal,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Common.Languages,1.0,0.0,0,0,0.0,0,0,1.0
ashmind_TryRoslyn,SharpLab.Server.Compilation,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Compilation.Internal,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Decompilation.AstOnly,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Decompilation.Internal,0.0,0.0,0,0,1.0,0,0,1.0
ashmind_TryRoslyn,SharpLab.Server.Decompilation,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Execution,3.0,1.0,0,0,0.0,0,0,4.0
ashmind_TryRoslyn,SharpLab.Server.AspNetCore.Execution,2.0,0.0,0,0,0.0,0,0,2.0
ashmind_TryRoslyn,SharpLab.Server.Execution.Internal,2.0,1.0,0,0,1.0,0,0,4.0
ashmind_TryRoslyn,SharpLab.Server.Execution.Unbreakable,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Explanation,1.0,0.0,0,0,0.0,0,0,1.0
ashmind_TryRoslyn,SharpLab.Server.Explanation.Internal,1.0,1.0,0,0,1.0,0,0,3.0
ashmind_TryRoslyn,SharpLab.Server.Azure,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.MirrorSharp,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Monitoring,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server.Owin.Platform,0.0,0.0,0,0,0.0,0,0,0.0
ashmind_TryRoslyn,SharpLab.Server,0.0,0.0,0,0,0.0,0,0,0.0
aspnet_DataCommon.SQLite,Microsoft.Data.Sqlite,0,0,0,0,1,0,0,1
aspnet_DataCommon.SQLite,SQLitePCL,0,0,0,0,0,0,0,0
aspnet_DataCommon.SQLite,System,0,0,0,0,0,0,0,0
aspnet_DataCommon.SQLite,Microsoft.Data.Sqlite.Properties,0,0,0,0,0,0,0,0
aspnet_DataCommon.SQLite,Microsoft.Data.Sqlite.Utilities,0,0,0,0,0,0,0,0
aspnet_DataProtection,AzureBlob,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,ConsoleApplication,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography.Cng,3.0,0.0,0,0,1.0,0.0,0,4.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography,2.0,1.0,0,0,1.0,0.0,0,4.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography.SafeHandles,2.0,1.0,0,0,1.0,0.0,0,4.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography.Internal,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography.KeyDerivation,1.0,1.0,0,0,0.0,0.0,0,2.0
aspnet_DataProtection,Microsoft.AspNetCore.Cryptography.KeyDerivation.PBKDF2,1.0,0.0,0,0,0.0,0.0,0,1.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection,24.0,1.0,0,0,4.0,4.0,0,33.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Infrastructure,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Abstractions,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.AzureKeyVault,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.AzureStorage,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.EntityFrameworkCore,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.Extensions.Logging,0.0,0.0,0,0,0.0,3.0,0,3.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Extensions,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.StackExchangeRedis,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.SystemWeb,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption,15.0,1.0,0,0,0.0,2.0,0,18.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel,2.0,1.0,0,0,1.0,1.0,0,5.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Cng,7.0,0.0,0,0,0.0,0.0,0,7.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Cng.Internal,3.0,0.0,0,0,0.0,0.0,0,3.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Internal,11.0,1.0,0,0,1.0,0.0,0,13.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.KeyManagement,11.0,0.0,0,0,1.0,2.0,0,14.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Managed,3.0,0.0,0,0,0.0,1.0,0,4.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.Repositories,2.0,1.0,0,0,0.0,1.0,0,4.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.SP800_108,2.0,1.0,0,0,1.0,1.0,0,5.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.XmlEncryption,2.0,1.0,0,0,1.0,0.0,0,4.0
aspnet_DataProtection,Microsoft.Extensions.DependencyInjection,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_DataProtection,Microsoft.AspNetCore.DataProtection.KeyManagement.Internal,5.0,1.0,0,0,1.0,1.0,0,8.0
aspnet_DataProtection,System,0.0,0.0,0,0,0.0,0.0,0,0.0
aspnet_Diagnostics,ClassLibraryWithPortablePdbs,0.0,0.0,0,0,0.0,0,0,0.0
aspnet_Diagnostics,Microsoft.AspNetCore.Diagnostics,3.0,1.0,0,0,2.0,0,0,6.0
aspnet_Diagnostics,Microsoft.AspNetCore.Diagnostics.Elm,1.0,1.0,0,0,0.0,0,0,2.0
aspnet_Diagnostics,Microsoft.AspNetCore.Builder,4.0,2.0,0,0,1.0,0,0,7.0
aspnet_Diagnostics,Microsoft.Extensions.DependencyInjection,0.0,0.0,0,0,0.0,0,0,0.0
