Index,Repository,Namespace list,Length,Counted
52,worldexplorer_SquareOne,'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.Backtesting',4,N
53,worldexplorer_SquareOne,'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.Backtesting' 'Sq1.Core.DataTypes',5,N
54,worldexplorer_SquareOne,'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core' 'Sq1.Core.Execution',4,N
55,worldexplorer_SquareOne,'Sq1.Core.Charting' 'Sq1.Core',2,N
56,worldexplorer_SquareOne,'Sq1.Core.Charting' 'Sq1.Core.DataTypes' 'Sq1.Core',3,N
57,worldexplorer_SquareOne,'Sq1.Core.Charting' 'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Repositories',4,N
58,worldexplorer_SquareOne,'Sq1.Core.Charting' 'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',5,N
59,worldexplorer_SquareOne,'Sq1.Core.Correlation' 'Sq1.Core.Repositories',2,N
60,worldexplorer_SquareOne,'Sq1.Core.Correlation' 'Sq1.Core' 'Sq1.Core.Repositories',3,N
61,worldexplorer_SquareOne,'Sq1.Core.Correlation' 'Sq1.Core.Indicators' 'Sq1.Core' 'Sq1.Core.Repositories',4,N
62,worldexplorer_SquareOne,'Sq1.Core.DataFeed' 'Sq1.Core.Backtesting',2,N
63,worldexplorer_SquareOne,'Sq1.Core.DataFeed' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.StrategyBase',4,N
64,worldexplorer_SquareOne,'Sq1.Core.DataTypes' 'Sq1.Core',2,N
65,worldexplorer_SquareOne,'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Broker',3,N
66,worldexplorer_SquareOne,'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',4,N
67,worldexplorer_SquareOne,'Sq1.Core.Execution' 'Sq1.Core',2,N
68,worldexplorer_SquareOne,'Sq1.Core.Execution' 'Sq1.Core' 'Sq1.Core.Broker',3,N
69,worldexplorer_SquareOne,'Sq1.Core.Indicators' 'Sq1.Core' 'Sq1.Core.StrategyBase',3,N
70,worldexplorer_SquareOne,'Sq1.Core.Indicators' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.StrategyBase',4,N
71,worldexplorer_SquareOne,'Sq1.Core.Indicators' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.StrategyBase',5,N
72,worldexplorer_SquareOne,'Sq1.Core.Livesim' 'Sq1.Core.Backtesting',2,N
73,worldexplorer_SquareOne,'Sq1.Core.Livesim' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',3,N
74,worldexplorer_SquareOne,'Sq1.Core.Livesim' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',4,N
75,worldexplorer_SquareOne,'Sq1.Core.Livesim' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.Backtesting',5,N
76,worldexplorer_SquareOne,'Sq1.Core.Repositories' 'Sq1.Core',2,N
77,worldexplorer_SquareOne,'Sq1.Core.Repositories' 'Sq1.Core.Serializers' 'Sq1.Core',3,N
78,worldexplorer_SquareOne,'Sq1.Core.Sequencing' 'Sq1.Core.StrategyBase',2,N
79,worldexplorer_SquareOne,'Sq1.Core.Sequencing' 'Sq1.Core' 'Sq1.Core.Repositories',3,N
80,worldexplorer_SquareOne,'Sq1.Core.Sequencing' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.StrategyBase',4,N
81,worldexplorer_SquareOne,'Sq1.Core.Sequencing' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.StrategyBase',5,N
82,worldexplorer_SquareOne,'Sq1.Core.Serializers' 'Sq1.Core',2,N
83,worldexplorer_SquareOne,'Sq1.Core.StrategyBase' 'Sq1.Core',2,N
84,worldexplorer_SquareOne,'Sq1.Core.StrategyBase' 'Sq1.Core.DataTypes' 'Sq1.Core',3,N
85,worldexplorer_SquareOne,'Sq1.Core.StrategyBase' 'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Broker',4,N
86,worldexplorer_SquareOne,'Sq1.Core.StrategyBase' 'Sq1.Core.DataTypes' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',5,N
87,worldexplorer_SquareOne,'Sq1.Core.Streaming' 'Sq1.Core.Backtesting',2,N
88,worldexplorer_SquareOne,'Sq1.Core.Streaming' 'Sq1.Core' 'Sq1.Core.Broker',3,N
89,worldexplorer_SquareOne,'Sq1.Core.Streaming' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed',4,N
90,worldexplorer_SquareOne,'Sq1.Core.Streaming' 'Sq1.Core' 'Sq1.Core.Broker' 'Sq1.Core.DataFeed' 'Sq1.Core.Backtesting',5,N
91,worldexplorer_SquareOne,'Sq1.Core.Support' 'Sq1.Core',2,N
92,worldexplorer_SquareOne,'Sq1.Core.Support' 'Sq1.Core' 'Sq1.Core.Broker',3,N
93,worldexplorer_SquareOne,'Sq1.Gui.Forms' 'Sq1.Gui',2,N
94,worldexplorer_SquareOne,'Sq1.Gui.Forms' 'Sq1.Gui' 'Sq1.Gui.Singletons',3,N
95,worldexplorer_SquareOne,'Sq1.Gui.FormFactories' 'Sq1.Gui.Forms',2,N
96,worldexplorer_SquareOne,'Sq1.Gui.ReportersSupport' 'Sq1.Gui.Forms',2,N
97,worldexplorer_SquareOne,'Sq1.Gui.Singletons' 'Sq1.Gui.Forms',2,N
1,xamarin_xamarin-forms-samples,'builtInCellsListView' 'builtInCellsListView.Views',2,N
2,xamarin_xamarin-forms-samples,'DIContainerDemo.Droid' 'Services.Droid',2,N
3,xamarin_xamarin-forms-samples,'EmployeeDirectoryUI' 'EmployeeDirectoryUI.CSharp',2,N
4,xamarin_xamarin-forms-samples,'EmployeeDirectoryUI.Xaml' 'EmployeeDirectoryUI',2,N
5,xamarin_xamarin-forms-samples,'EmployeeDirectory' 'EmployeeDirectory.Data',2,N
6,xamarin_xamarin-forms-samples,'FactoriesDemo.Droid' 'Services.Droid',2,N
7,xamarin_xamarin-forms-samples,'FileUploader' 'FileUploader.XAML',2,N
8,xamarin_xamarin-forms-samples,'FormsGallery' 'FormsGallery.CodeExamples',2,N
9,xamarin_xamarin-forms-samples,'MobileCRM' 'MobileCRM.Shared.Pages',2,N
10,xamarin_xamarin-forms-samples,'MobileCRM' 'MobileCRM.Shared.Pages' 'MobileCRM.Shared.ViewModels',3,N
11,xamarin_xamarin-forms-samples,'MobileCRM.Helpers' 'MobileCRM' 'MobileCRM.Shared.Pages',3,N
12,xamarin_xamarin-forms-samples,'MobileCRM.Services' 'MobileCRM.Models',2,N
13,xamarin_xamarin-forms-samples,'Notes.Droid' 'Notes.Droid.Views',2,N
14,xamarin_xamarin-forms-samples,'Notes.UWP' 'Notes.UWP.Views',2,N
15,xamarin_xamarin-forms-samples,'ResourceTokenBroker' 'ResourceTokenBroker.Providers',2,N
16,xamarin_xamarin-forms-samples,'TodoCognitive' 'TodoCognitive.Services',2,N
17,xamarin_xamarin-forms-samples,'WorkingWithMaps' 'WorkingWithMaps.ViewModels',2,N
1,xanathar_moonsharp,'MoonSharp.VsCodeDebugger.DebuggerLogic' 'MoonSharp.VsCodeDebugger',2,N
2,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter',2,N
3,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
4,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.IO' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
5,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
6,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',4,N
7,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',2,N
8,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter.Interop.Converters',3,N
9,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',2,N
10,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
11,xanathar_moonsharp,'MoonSharp.Interpreter.Diagnostics' 'MoonSharp.Interpreter.Diagnostics.PerformanceCounters',2,N
12,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM',2,N
13,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',3,N
14,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter.Execution',2,N
15,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
16,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Execution',4,N
17,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',2,N
18,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter',2,N
19,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
20,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.Converters' 'MoonSharp.Interpreter',2,N
21,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter',2,N
22,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop',2,N
23,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',3,N
24,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter',2,N
25,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
26,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter',2,N
27,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',3,N
28,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter',2,N
29,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Platforms',3,N
30,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter',2,N
31,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
32,xanathar_moonsharp,'MoonSharp.Interpreter.REPL' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
33,xanathar_moonsharp,'MoonSharp.Interpreter.REPL' 'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',4,N
34,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter',2,N
35,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
36,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Serialization.Json',3,N
37,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Serialization.Json',4,N
38,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter',2,N
39,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
40,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter',2,N
41,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree',3,N
42,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter',2,N
43,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
44,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Execution',2,N
45,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
46,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.Scopes',4,N
47,xanathar_moonsharp,'MoonSharp.Hardwire.Generators' 'MoonSharp.Hardwire',2,N
48,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter',2,N
49,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
50,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.IO' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
51,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
52,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',4,N
53,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM',2,N
54,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',3,N
55,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions',4,N
56,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions',2,N
57,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter.Execution.VM',3,N
58,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter',2,N
59,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
60,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.Converters' 'MoonSharp.Interpreter',2,N
61,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.Converters' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop.BasicDescriptors',3,N
62,xanathar_moonsharp,'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',2,N
63,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop',2,N
64,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',3,N
65,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter',2,N
66,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
67,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter',2,N
68,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter',3,N
69,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM',2,N
70,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',3,N
71,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter',2,N
72,xanathar_moonsharp,'MoonSharp.Interpreter.Diagnostics.PerformanceCounters' 'MoonSharp.Interpreter.Diagnostics',2,N
73,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter.Execution',2,N
74,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
75,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter.Execution',4,N
76,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Execution',5,N
77,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter',2,N
78,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Platforms',3,N
79,xanathar_moonsharp,'MoonSharp.Interpreter.REPL' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
80,xanathar_moonsharp,'MoonSharp.Interpreter.REPL' 'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',4,N
81,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter',2,N
82,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
83,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter',2,N
84,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
85,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Serialization.Json',3,N
86,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Serialization.Json',4,N
87,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter',2,N
88,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
89,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',4,N
90,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Execution',2,N
91,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Execution',3,N
92,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Execution',4,N
93,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree.Expressions',5,N
94,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter',2,N
95,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',3,N
96,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',4,N
97,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter',2,N
98,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
99,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.IO' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
100,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
101,xanathar_moonsharp,'MoonSharp.Interpreter.CoreLib.StringLib' 'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',4,N
102,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',2,N
103,xanathar_moonsharp,'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter.Interop.Converters',3,N
104,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',2,N
105,xanathar_moonsharp,'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
106,xanathar_moonsharp,'MoonSharp.Interpreter.Diagnostics' 'MoonSharp.Interpreter.Diagnostics.PerformanceCounters',2,N
107,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM',2,N
108,xanathar_moonsharp,'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',3,N
109,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter.Execution',2,N
110,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
111,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.Scopes' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter.Execution',4,N
112,xanathar_moonsharp,'MoonSharp.Interpreter.Execution.VM' 'MoonSharp.Interpreter',2,N
113,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter',2,N
114,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.BasicDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
115,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.Converters' 'MoonSharp.Interpreter',2,N
116,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.LuaStateInterop' 'MoonSharp.Interpreter',2,N
117,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop',2,N
118,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.RegistrationPolicies' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',3,N
119,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter',2,N
120,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.StandardDescriptors' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Interop',3,N
121,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter',2,N
122,xanathar_moonsharp,'MoonSharp.Interpreter.Interop.UserDataRegistries' 'MoonSharp.Interpreter.Interop' 'MoonSharp.Interpreter',3,N
123,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter',2,N
124,xanathar_moonsharp,'MoonSharp.Interpreter.Loaders' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Platforms',3,N
125,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter',2,N
126,xanathar_moonsharp,'MoonSharp.Interpreter.Platforms' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
127,xanathar_moonsharp,'MoonSharp.Interpreter.REPL' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
128,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter',2,N
129,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization.Json' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib',3,N
130,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Serialization.Json',3,N
131,xanathar_moonsharp,'MoonSharp.Interpreter.Serialization' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.CoreLib' 'MoonSharp.Interpreter.Serialization.Json',4,N
132,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter',2,N
133,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Expressions' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Tree',3,N
134,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter',2,N
135,xanathar_moonsharp,'MoonSharp.Interpreter.Tree' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
136,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter',2,N
137,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Fast_Interface' 'MoonSharp.Interpreter.Debugging' 'MoonSharp.Interpreter',3,N
138,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter.Execution',2,N
139,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution',3,N
140,xanathar_moonsharp,'MoonSharp.Interpreter.Tree.Statements' 'MoonSharp.Interpreter' 'MoonSharp.Interpreter.Execution' 'MoonSharp.Interpreter.Execution.Scopes',4,N
141,xanathar_moonsharp,'MoonSharp.VsCodeDebugger.DebuggerLogic' 'MoonSharp.VsCodeDebugger',2,N
142,xanathar_moonsharp,'MoonSharp.VsCodeDebugger.DebuggerLogic' 'MoonSharp.VsCodeDebugger',2,N
143,xanathar_moonsharp,'MoonSharp.Commands' 'MoonSharp',2,N
144,xanathar_moonsharp,'MoonSharp.Commands' 'MoonSharp' 'MoonSharp.Commands.Implementations',3,N
145,xanathar_moonsharp,'MoonSharp.Commands.Implementations' 'MoonSharp',2,N
1,XeeX_LeagueOfLegendsAPI,'PortableLeagueApi.Interfaces.Static.Champion' 'PortableLeagueApi.Interfaces.Static',2,N
2,XeeX_LeagueOfLegendsAPI,'PortableLeagueApi.Interfaces.Static.Mastery' 'PortableLeagueApi.Interfaces.Static',2,N
